EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,Time,time_location,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
699515,FERRY CO.,KELLER,5/1/17,0,0:00,2017-05-01  0:00:00 | Washington,Flood, , ,0,0,100000,0,Washington,PST-8, ,116320,C,19,OTX,0,0,Emergency Manager,Heavy Rain / Snow Melt, , ,14,SW,9,WNW,TORODA,47.9612,-118.916,48.9737,-118.949,"Periodic heavy rain during the month of April along with spring-time snow melt created saturated soil conditions during April and continuing through the first week of May. Numerous small stream floods and debris flows plagued the county. In the Curlew area on May 5th and 6th several reports of flooding were reported, including Curlew Creek near Curlew flooding basements and roads and Toroda Creek overflowing and affecting several bridges. Cottonwood Creek northwest of Curlew washed out a driveway to a residence. Highway 395 was washed out near Boyds in April and remained closed and under extensive repairs during the month of May.",Very wet conditions along with spring time snow melt during the month of April continued to promote widespread areal flooding issues and debris flows in the mountainous regions of Ferry and Okanogan Counties.,323
706939,THURSTON CO.,YELM,5/4/17,1500,15:00,2017-05-04  15:00:00 | Washington,Thunderstorm Wind,61, ,0,0,700000,0,Washington,PST-8,EG,117548,C,67,SEW,0,0,Trained Spotter, , , ,2,SW,2,SW,YELM,46.9146,-122.6239,46.9146,-122.6239,"Severe thunderstorm wind gusts peaked around 70 mph during the event between 3 and 5 PM, knocking down trees and power lines leaving nearly 50,000 without power. Several homes had trees fall on them.","A severe weather pattern produced several severe thunderstorms in Thurston and Lewis Counties on the afternoon of the 4th. Wet microbursts produced wind gusts up to 60 mph, knocking down trees and limbs, and knocking power out for over 20,000 customers.",324
704548,SKAMANIA CO.,CARSON,5/4/17,1500,15:00,2017-05-04  15:00:00 | Washington,Hail,1.25, ,0,0,0,0,Washington,PST-8, ,117101,C,59,PQR,0,0,Trained Spotter, , , ,5,NNW,5,NNW,CARSON,45.78,-121.86,45.78,-121.86,"A trained spotter reported 1.25 inch hail 5 miles NNW of Carson, OR.",A strong upper-level trough generated enough instability for a severe thunderstorm to develop in SW Washington.,325
701575,BENTON CO.,ACTON,5/4/17,2020,20:20,2017-05-04  20:00:00 | Washington,Hail,1, ,0,0,0,0,Washington,PST-8, ,116679,C,5,PDT,0,0,Social Media, , , ,2,ESE,2,ESE,ACTON,46.32,-119.4,46.32,-119.4,Estimated 1.00 inch hail occurred at West Richland in Benton county.  Report from social media via NBC Tri-Cities.,"A severe thunderstorm event occurred during the evening of May 4th. The event began in north-central Oregon and moved into south-central Washington. Initially the storms were strong but not severe. Severe storms developed in southern Benton county, in Washington, mid evening. A second round of severe storms moved into central Oregon late in the evening.",326
701614,YAKIMA CO.,NACHES,5/5/17,530,5:30,2017-05-05  5:00:00 | Washington,Flood, , ,0,0,0,0,Washington,PST-8, ,116683,C,77,PDT,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,2,WNW,2,W,NACHES,46.7355,-120.7314,46.7297,-120.7323,"Increased snow melt resulted in minor flooding of the Naches River near Naches.  On May 5th the river crested at 18.25 feet, flood stage is 17.8 feet.",Increased snow melt caused minor flooding on portions of the Naches river in Yakima county May 5th through 7th.,327
699559,GARFIELD CO.,PEOLA,5/5/17,1510,15:10,2017-05-05  15:00:00 | Washington,Thunderstorm Wind,57, ,0,0,0,0,Washington,PST-8,MG,116331,C,23,OTX,0,0,Mesonet, , , ,2,SSW,2,SSW,PEOLA,46.27,-117.5,46.27,-117.5,The Alder Ridge remote weather observing station reported a thunderstorm wind gust of 66 mph.,During the afternoon of May 5th an area of thunderstorms tracked through southeast Washington and into the Idaho Panhandle. One of these storms produced a wind gust of 66 mph as it passed over the Blue Mountains of southeastern Washington.,328
699680,FERRY CO.,TORODA,5/5/17,1845,18:45,2017-05-05  18:00:00 | Washington,Flood, , ,0,0,5000,0,Washington,PST-8, ,116360,C,19,OTX,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,5,N,0,NNE,TORODA,48.9996,-118.7904,48.9352,-118.7663,"The Kettle River Gage near Ferry recorded a rise above the Flood Stage of 18.5 feet at 6:45 PM PST on May 5th, passed through the Major Flood Stage of 20.5 feet and crested at 20.7 feet at 10:15 PM on May 6th. The river dropped back below Flood Stage at 11:15 PM on May 7th. The river rose above flood stage again later in the month.","The Kettle River near Ferry flooded multiple times during the month of May, achieving Major Flood Stage once and Moderate Flood Stage another time during periodic rises and falls due to mountain snow melt. Bottom lands, fields and roads along the river were flooded during the peak periods but little or no damage to structures was noted.",329
699682,FERRY CO.,TORODA,5/6/17,800,8:00,2017-05-06  8:00:00 | Washington,Flood, , ,0,0,5000,0,Washington,PST-8, ,116360,C,19,OTX,0,0,Emergency Manager,Heavy Rain / Snow Melt, , ,5,N,5,N,TORODA,49,-118.76,49.0001,-118.7634,The Kettle River flooded with water washing out portions of Customs Road near the Canadian Border.,"The Kettle River near Ferry flooded multiple times during the month of May, achieving Major Flood Stage once and Moderate Flood Stage another time during periodic rises and falls due to mountain snow melt. Bottom lands, fields and roads along the river were flooded during the peak periods but little or no damage to structures was noted.",330
699681,FERRY CO.,CURLEW,5/6/17,1000,10:00,2017-05-06  10:00:00 | Washington,Flood, , ,0,0,1000,0,Washington,PST-8, ,116360,C,19,OTX,0,0,Emergency Manager,Heavy Rain / Snow Melt, , ,5,NNE,5,SSW,DANVILLE,48.94,-118.56,48.9432,-118.5576,The Kettle River flooded with water over Highway 21 near Little Goosmus Creek.,"The Kettle River near Ferry flooded multiple times during the month of May, achieving Major Flood Stage once and Moderate Flood Stage another time during periodic rises and falls due to mountain snow melt. Bottom lands, fields and roads along the river were flooded during the peak periods but little or no damage to structures was noted.",331
699548,OKANOGAN CO.,NESPELEM,5/11/17,1418,14:18,2017-05-11  14:00:00 | Washington,Hail,1, ,0,0,0,0,Washington,PST-8, ,116330,C,47,OTX,0,0,Trained Spotter, , , ,0,E,0,E,NESPELEM,48.17,-118.97,48.17,-118.97,A thunderstorm briefly produced 1 inch diameter hail in the town of Nespelem.,During the afternoon of May 11th Scattered thunderstorms developed over the western Columbia Basin and tracked into the mountains north of the basin. One of these storms produced large hail in the community of Nespelem.,332
699565,LINCOLN CO.,SPRAGUE,5/13/17,40,0:40,2017-05-13  0:00:00 | Washington,Funnel Cloud, , ,0,0,0,0,Washington,PST-8, ,116334,C,43,OTX,0,0,Broadcast Media, , , ,7,W,7,W,SPRAGUE,47.29,-118.11,47.29,-118.11,A funnel cloud was reported appending from a weak thunderstorm just west of Sprague.,A media report of a funnel cloud near Sprague was recieved along with a photo confirming the sighting. Radar indicated a weak pulse type thunderstorm in the area when the funnel cloud was reported. The funnel cloud dissipated without touching down.,333
699675,SPOKANE CO.,PLAZA,5/15/17,1700,17:00,2017-05-15  17:00:00 | Washington,Funnel Cloud, , ,0,0,0,0,Washington,PST-8, ,116357,C,63,OTX,0,0,Public, , , ,1,WNW,1,WNW,PLAZA,47.3233,-117.3924,47.3233,-117.3924,A member of the public photographed a brief funnel cloud near Plaza.,During the early evening of May 15th a funnel cloud was sighted near Plaza in southern Spokane County and a photograph from the public confirmed the sighting. Radar indicated a weak pulse type thunderstorm in the area at the time of the sighting with no noticeable rotation.,334
699569,STEVENS CO.,RICE,5/19/17,500,5:00,2017-05-19  5:00:00 | Washington,Debris Flow, , ,0,0,1000,0,Washington,PST-8, ,116336,C,65,OTX,0,0,Law Enforcement,Heavy Rain / Snow Melt, , ,6,N,6,N,RICE,48.51,-118.15,48.5091,-118.1481,Washington State Patrol reported a debris flow partially blocking Highway 25 twelve miles south of Kettle Falls.,Periodic heavy rain and spring-time snow melt during April and early May produced saturated soil conditions over northeast Washington. Even during dry periods scattered debris flows continued to occur in the mountainous regions of northeast Washington through May before soil conditions dried out.,335
699684,OKANOGAN CO.,OROVILLE,5/23/17,730,7:30,2017-05-23  7:00:00 | Washington,Flood, , ,0,0,3000,0,Washington,PST-8, ,116362,C,47,OTX,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,2,WNW,3,W,BREWSTER,48.9406,-119.4818,48.1008,-119.8499,The Okanogan River Gage at Tonasket recorded a rise above the Flood Stage of 15.0 feet at 7:30 AM PST on May 23rd. The river crested multiple times in Minor Flood around 16.5 feet and continued to flood into the month of June.,"Responding to spring time mountain snow melt, the Okanogan River achieved Minor Flood Stage multiple times during the month of May. The river touched Flood Stage briefly on May 8th, then rose above flood stage briefly on May 13th and 14th. The main rise occurred on May 23rd and continued to run at Minor Flood through the beginning of June. No structures were flooded but inundation of bottom lands and fields along the river was extensive.",336
699676,EAST SLOPES NORTHERN CASCADES (ZONE), ,5/23/17,1200,12:00,2017-05-23  12:00:00 | Washington,Wildfire, , ,0,0,100000,0,Washington,PST-8, ,116358,Z,42,OTX,0,0,Park/Forest Service, , , , , , , , , , , , ,The Spromberg Canyon Wildfire burned 42 acres and a sawmill over three days near Leavenworth before being contained by firefighters.,The Spromberg Canyon Fire erupted in a pile of logs stored in a logging yard near the Chumstick Highway north of Leavenworth on May 23rd.  A dry cold front on May 24th spread the flames off the log deck and burned 42 acres of forest land before firefighters contained the blaze on May 25th.  A sawmill was burned in the fire and 168 homes in the area were evacuated. None of the homes were lost.,337
699683,FERRY CO.,TORODA,5/23/17,1215,12:15,2017-05-23  12:00:00 | Washington,Flood, , ,0,0,1000,0,Washington,PST-8, ,116361,C,19,OTX,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,5,N,1,S,TORODA,48.9998,-118.7826,48.9154,-118.7705,The Kettle River Gage at Ferry recorded a rise above the Flood Stage of 18.5 feet at 12:15 PM PST on May 23rd. The river rose above Moderate Flood Stage and crested at at 19.6 feet at 8:00 PM May 24th then dropped back below Flood Stage at 8:15 AM on May 25th.,"The Kettle River near Ferry flooded multiple times during the month of May, achieving Major Flood Stage once and Moderate Flood Stage another time during periodic rises and falls due to mountain snow melt. Bottom lands, fields and roads along the river were flooded during the peak periods but little or no damage to structures was noted. The river continued to run near or slightly above Flood Stage into the month of June.",338
699678,CHELAN CO.,STEHEKIN,5/23/17,1700,17:00,2017-05-23  17:00:00 | Washington,Flood, , ,0,0,5000,0,Washington,PST-8, ,116359,C,7,OTX,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,8,WNW,2,WSW,STEHEKIN,48.3609,-120.8167,48.3107,-120.6862,"The Stehekin River Gage at Stehekin recorded a rise above the Flood Stage of 24.0 feet at 5:00 PM PST May 23rd, crested at 24.8 feet at 12:30 AM May 24th and then dropped below Flood Stage at 10:15 AM May 24th. The river then rose again above Flood Stage at 8:30 PM PST on May 28th, crested near 25.8 feet at 2:15 AM on May 31st, and remained above Flood Stage through early June.",Spring time mountain snow melt caused the Stehekin River near Stehekin to rise above Flood Stage during the last week of May. The river flooded bottom lands and roads along the river with no significant damage to any structures.,339
701774,ADMIRALTY INLET AREA (ZONE), ,5/23/17,1800,18:00,2017-05-23  18:00:00 | Washington,High Wind,52, ,0,0,0,0,Washington,PST-8,MG,116703,Z,510,SEW,0,0,ASOS, , , , , , , , , , , , ,"The Whidbey Island NAS ASOS recorded 41-43 mph sustained wind, with gusts to 60 mph.  Around 10,000 customers lost power, mainly on Whidbey and Camano Islands.  A heron rookery was wiped out near Anacortes.",High wind occurred on Whidbey Island from westerlies down the strait.,340
704633,GREATER VANCOUVER AREA (ZONE), ,5/27/17,1200,12:00,2017-05-27  12:00:00 | Washington,Heat, , ,0,0,0,0,Washington,PST-8, ,117123,Z,39,PQR,0,1,Broadcast Media, , , , , , , , , , , , ,Warm weather led to people seeking relief in local rivers and lakes.  One man drowned at Lacamas Lake in Vancouver.,"Ridge of high pressure brought a couple days of warm weather. While air temperatures were warm, river and lake temperatures were still cold, leading to one drowning near Vancouver in Clark County.",341
701604,YAKIMA CO.,NACHES,5/30/17,615,6:15,2017-05-30  6:00:00 | Washington,Flood, , ,0,0,0,0,Washington,PST-8, ,116682,C,77,PDT,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,2,WNW,2,W,NACHES,46.737,-120.7378,46.7293,-120.7385,"On May 30th, warm temperatures lead to increased snow melt with the Naches River rising briefly to the flood stage of 17.8 feet.",Increased snow melt caused minor flooding on portions of the Naches river in Yakima county.,342
699539,DOUGLAS CO.,EAST WENATCHEE,5/30/17,1650,16:50,2017-05-30  16:00:00 | Washington,Thunderstorm Wind,50, ,0,0,0,0,Washington,PST-8,EG,116329,C,17,OTX,0,0,Public, , , ,0,W,0,W,EAST WENATCHEE,47.42,-120.29,47.42,-120.29,A thunderstorm wind gust lofted a glass table top and shattered it near East Wenatchee.,During the afternoon of May 30th a line of thunderstorms moved south to north along the east slopes of the Cascades. These storms produced isolated damage from the Wenatchee area to the Methow Valley as they traveled north and eventually dissipated during the evening.,343
699541,CHELAN CO.,ENTIAT,5/30/17,1740,17:40,2017-05-30  17:00:00 | Washington,Thunderstorm Wind,62, ,0,0,0,0,Washington,PST-8,MG,116329,C,7,OTX,0,0,Mesonet, , , ,1,NE,1,NE,ENTIAT,47.68,-120.21,47.68,-120.21,The remote weather observing station at Entiat recorded a thunderstorm wind gust of 62 mph.,During the afternoon of May 30th a line of thunderstorms moved south to north along the east slopes of the Cascades. These storms produced isolated damage from the Wenatchee area to the Methow Valley as they traveled north and eventually dissipated during the evening.,344
699543,OKANOGAN CO.,TWISP,5/30/17,1948,19:48,2017-05-30  19:00:00 | Washington,Thunderstorm Wind,52, ,0,0,0,0,Washington,PST-8,EG,116329,C,47,OTX,0,0,Public, , , ,1,S,1,S,TWISP,48.35,-120.12,48.35,-120.12,A thunderstorm wind gust toppled a tree onto power lines near Twisp. A power outage resulted from this damage.,During the afternoon of May 30th a line of thunderstorms moved south to north along the east slopes of the Cascades. These storms produced isolated damage from the Wenatchee area to the Methow Valley as they traveled north and eventually dissipated during the evening.,345
699685,OKANOGAN CO.,MAZAMA,5/31/17,830,8:30,2017-05-31  8:00:00 | Washington,Flood, , ,0,0,1000,0,Washington,PST-8, ,116363,C,47,OTX,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,3,NE,4,S,MAZAMA,48.6296,-120.3388,48.5424,-120.3937,The Methow River Gage at Pateros recorded a rise above the Flood Stage of 10.0 feet at 8:30 AM PST on May 31st. The river crested in Minor Flood at 10.3 feet at 4:00 PM May 31st and then dropped below the Flood Stage at 10:30 PM May 31st.,"Responding to spring time mountains snow melt, the Methow River achieved Flood Stage briefly on May 24th and then rose above Flood Stage on May 31st. Bottom land and fields along the river between Mazama and Pateros were inundated but no structures were threatened.",346
707824,OKANOGAN CO.,OROVILLE,6/1/17,0,0:00,2017-06-01  0:00:00 | Washington,Flood, , ,0,0,5000,0,Washington,PST-8, ,117707,C,47,OTX,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,2,WSW,4,SSW,WAKEFIELD,48.9191,-119.4791,48.1814,-119.773,"The Okanogan River Gage at Tonasket recorded a rise above the Flood Stage of 15.0 feet at 7:30 AM PST on May 23rd. The river continued to flood into the first week of June, achieving and cresting at the Moderate Flood Stage of 17.0 feet from 7:30 PM to 10:15 PM on June 1st. The river slowly dropped during the first week of June and passed below the Flood Stage at 10:15 PM PST on June 5th.","Responding to spring time mountain snow melt, the Okanogan River achieved Minor Flood Stage on May 23rd and continued flood through the beginning of June. No structures were flooded but inundation of bottom lands and fields along the river was extensive.",347
707831,CHELAN CO.,STEHEKIN,6/1/17,0,0:00,2017-06-01  0:00:00 | Washington,Flood, , ,0,0,2000,0,Washington,PST-8, ,117709,C,7,OTX,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,5,NW,4,WNW,STEHEKIN,48.3613,-120.7274,48.3513,-120.7356,"The Stehekin River Gage at Stehekin recorded a rise above the Flood Stage of 24.0 feet at  8:30 PM PST on May 28th, crested near 25.8 feet at 2:15 AM on May 31st, and then receded, passing below the Flood Stage at 7:45 AM on June 1st.",Spring time mountain snow melt caused the Stehekin River near Stehekin to rise above Flood Stage during the last week of May and continue above Flood Stage into early June. The river flooded bottom lands and roads along the river with no damage to any structures.,348
707854,SPOKANE CO.,TRENTWOOD,6/1/17,1520,15:20,2017-06-01  15:00:00 | Washington,Debris Flow, , ,0,0,25000,0,Washington,PST-8, ,117717,C,63,OTX,0,0,Newspaper,Heavy Rain / Snow Melt, , ,1,NW,1,NW,TRENTWOOD,47.71,-117.23,47.7097,-117.2299,A slow moving mud slide occurred at the base of a hill at the end of the 12700 block of East Sanson Avenue. The slide destroyed one outbuilding and flooded the basement of a home.,A wet spring contributed to saturated soils around the region. Scattered debris flows and landslides occurred over much of the region form March through May. Isolated landslides and  debris flows continued to be reported into the month of June. In Spokane Valley a debris flow destroyed an out building and flooded a basement of a home.,349
707837,FERRY CO.,TORODA,6/1/17,1715,17:15,2017-06-01  17:00:00 | Washington,Flood, , ,0,0,2000,0,Washington,PST-8, ,117712,C,19,OTX,0,0,River/Stream Gage,Heavy Rain / Snow Melt, , ,5,N,3,SSE,TORODA,48.9992,-118.782,48.8892,-118.7444,The Kettle River Gage at Ferry recorded a rise above the Flood Stage of 18.5 feet at 5:15 PM PST on June 1st. The river crested at 19.0 feet at 7:00 PM June 2nd then dropped back below Flood Stage at 1:45 AM on June 3rd.,"The Kettle River near Ferry flooded multiple times during the month of May through early June. Bottom lands, fields and roads along the river were flooded during the peak periods but little or no damage to structures was noted. The river continued to run near or slightly above Flood Stage into the month of June.",350
706923,WALLA WALLA CO.,WALLA WALLA,6/8/17,1538,15:38,2017-06-08  15:00:00 | Washington,Thunderstorm Wind,41, ,0,0,1000,0,Washington,PST-8,MG,117546,C,71,PDT,0,0,Amateur Radio, , , ,1,W,1,W,WALLA WALLA,46.07,-118.34,46.07,-118.34,Power lines down due to strong wind gust at Pioneer Park in Walla Walla.  Damage amount estimated.,A disturbance caused strong to locally severe thunderstorms over Umatilla county in Oregon and Walla Walla county in Washington.,351
702551,WALLA WALLA CO.,WALLA WALLA,6/26/17,1529,15:29,2017-06-26  15:00:00 | Washington,Thunderstorm Wind,50, ,0,0,0,0,Washington,PST-8,EG,116828,C,71,PDT,0,0,Amateur Radio, , , ,1,W,1,W,WALLA WALLA,46.07,-118.34,46.07,-118.34,Strong thunderstorm winds downed power lines in Walla Walla.,"A disturbance, associated with subtropical moisture, caused thunderstorms producing large hail and severe wind gusts over portions of eastern Oregon and southeastern Washington. Also locally heavy rain and local flooding occurred with some storms.",352
708691,BENTON CO.,RICHLAND,6/26/17,1601,16:01,2017-06-26  16:00:00 | Washington,Flash Flood, , ,0,0,0,0,Washington,PST-8, ,116828,C,5,PDT,0,0,Trained Spotter,Heavy Rain, , ,0,N,1,NNW,BADGER,46.3,-119.27,46.2386,-119.353,"Numerous intersections were flooded in Kennewick and Richland Washington, including Canal Drive and Volland Street, Gage Boulevard and Quinault Street.  The Columbia Park Trail was closed from Hillwood to Rockwood due to flooding.  Vista Field in Kennewick had 1.05 inches in one hour, with spotter reports of 0.64 inches to 0.94 inches in Richland and 0.70 inches to 1.01 inches in Kennewick.","A disturbance, associated with subtropical moisture, caused thunderstorms producing large hail and severe wind gusts over portions of eastern Oregon and southeastern Washington. Also locally heavy rain and local flooding occurred with some storms.",353
702541,BENTON CO.,ACTON,6/26/17,1711,17:11,2017-06-26  17:00:00 | Washington,Thunderstorm Wind,59, ,0,0,0,0,Washington,PST-8,MG,116828,C,5,PDT,0,0,Mesonet, , , ,3,NW,3,NW,ACTON,46.36,-119.46,46.36,-119.46,A severe thunderstorms produced wind gusts of 62 to 68 mph occurred in and around West Richland in Benton county.,"A disturbance, associated with subtropical moisture, caused thunderstorms producing large hail and severe wind gusts over portions of eastern Oregon and southeastern Washington. Also locally heavy rain and local flooding occurred with some storms.",354
702546,FRANKLIN CO.,KAHLOTUS,6/26/17,1745,17:45,2017-06-26  17:00:00 | Washington,Thunderstorm Wind,58, ,0,0,0,0,Washington,PST-8,MG,116828,C,21,PDT,0,0,Mesonet, , , ,1,NW,1,NW,KAHLOTUS,46.64,-118.56,46.64,-118.56,A severe thunderstorm produced wind gusts up to 67 mph at Kahlotus in Franklin county.,"A disturbance, associated with subtropical moisture, caused thunderstorms producing large hail and severe wind gusts over portions of eastern Oregon and southeastern Washington. Also locally heavy rain and local flooding occurred with some storms.",355
707860,SPOKANE CO.,SPANGLE ARPT,6/26/17,1920,19:20,2017-06-26  19:00:00 | Washington,Thunderstorm Wind,52, ,0,0,15000,0,Washington,PST-8,EG,117719,C,63,OTX,0,0,Public, , , ,2,NNE,2,NNE,SPANGLE ARPT,47.5,-117.4,47.5,-117.4,A member of the public reported a tree split apart with half of it falling on a house near the town of Spangle.,During the early evening of June 26th a line of thunderstorms tracked west to east through the Spokane area. Several reports of trees down were received with some damage to homes and cars.,356
707863,SPOKANE CO.,NINE MILE FALLS,6/26/17,1920,19:20,2017-06-26  19:00:00 | Washington,Thunderstorm Wind,61, ,0,0,0,0,Washington,PST-8,EG,117719,C,63,OTX,0,0,NWS Employee, , , ,0,W,0,W,NINE MILE FALLS,47.78,-117.56,47.78,-117.56,A two foot diameter Ponderosa Pine tree was uprooted at Sontag Park northwest of Spokane. Several other trees were blown down or snapped in the vicinity.,During the early evening of June 26th a line of thunderstorms tracked west to east through the Spokane area. Several reports of trees down were received with some damage to homes and cars.,357
707867,SPOKANE CO.,DEER PARK,6/26/17,1945,19:45,2017-06-26  19:00:00 | Washington,Thunderstorm Wind,52, ,0,0,50000,0,Washington,PST-8,EG,117719,C,63,OTX,0,0,Public, , , ,0,W,0,W,DEER PARK,47.95,-117.48,47.95,-117.48,A tree was blown down onto a house near Deer Park.,During the early evening of June 26th a line of thunderstorms tracked west to east through the Spokane area. Several reports of trees down were received with some damage to homes and cars.,358
707874,SPOKANE CO.,LINWOOD,6/27/17,1930,19:30,2017-06-27  19:00:00 | Washington,Thunderstorm Wind,52, ,0,0,25000,0,Washington,PST-8,EG,117719,C,63,OTX,0,0,Social Media, , , ,1,NNW,1,NNW,LINWOOD,47.751,-117.4276,47.751,-117.4276,A member of the public near Whitworth College tweeted a photo of a large tree blown down onto his car.,During the early evening of June 26th a line of thunderstorms tracked west to east through the Spokane area. Several reports of trees down were received with some damage to homes and cars.,359
702536,LOWER COLUMBIA BASIN (ZONE), ,7/2/17,1100,11:00,2017-07-02  11:00:00 | Washington,Wildfire, , ,0,0,0,0,Washington,PST-8, ,116823,Z,28,PDT,0,0,Park/Forest Service, , , , , , , , , , , , ,Inciweb.,"On July 2, 2017, a grass and brush fire was reported approximately 30 miles northwest of Richland, WA. The fire reached 30,984 acres in size in Yakima and Benton counties.",360
702538,YAKIMA VALLEY (ZONE), ,7/2/17,1100,11:00,2017-07-02  11:00:00 | Washington,Wildfire, , ,0,0,0,0,Washington,PST-8, ,116823,Z,27,PDT,0,0,Park/Forest Service, , , , , , , , , , , , ,Inciweb.,"On July 2, 2017, a grass and brush fire was reported approximately 30 miles northwest of Richland, WA. The fire reached 30,984 acres in size in Yakima and Benton counties.",361
702581,YAKIMA VALLEY (ZONE), ,7/20/17,700,7:00,2017-07-20  7:00:00 | Washington,Wildfire, , ,0,0,0,0,Washington,PST-8, ,116843,Z,27,PDT,0,0,Broadcast Media, , , , , , , , , , , , ,"A fire burned 24,650 acres of grass and sagebrush on the Army's Yakima Training Center in Yakima county.  Fire increased rapidly on the 20th due to gusty winds.  A brief evacuation order was issued for 225 members of the Wanapum village near the Priest Rapids Dam.  No structures were damaged or lost.  Fire was 99% contained by late on the 24th or early on the 25th.  Spot forecasts were provide by NWS PDT.","A large wildfire burned amid the grass and sagebrush of the military's Yakima Training Center in Washington state. The fire grew to 50 square miles (129 square kilometers) by Friday morning, but was not threatening any structures.",362
708697,YAKIMA VALLEY (ZONE), ,7/23/17,1030,10:30,2017-07-23  10:00:00 | Washington,Wildfire, , ,0,0,0,0,Washington,PST-8, ,117923,Z,27,PDT,0,0,Broadcast Media, , , , , , , , , , , , ,"The Selah Fire Department responded to a reported fire on the LT Murray State Wildlife area near Sheep Company Road.  Upon arrival emergency responders observed active fire behavior fueled by grass and brush with 10 mile per hour wind pushing the fire to the south.  Early morning hours of July 24 saw the winds calm which aided in the successful construction of hand and dozer line that curtailed the spread of the fire keeping it north of Huntzinger Road and east of Sheep Company Road.  20 to 30 homes were initially threatened and residents were advised to evacuate.  No homes were damaged; residents have returned to their homes and evacuation levels are now level 1.  Fire was 75 percent contained by early morning on the 25th with 1,771 acres burned.  No more updates on fire were available after the 25th and estimated fire contained by the 26th.",A grass and brush fire burned in urban/rural interface are north of Selah Washington in late July.,363
718094,CASCADES OF WHATCOM AND SKAGIT COUNTIES (ZONE), ,7/30/17,1300,13:00,2017-07-30  13:00:00 | Washington,Wildfire, , ,0,0,2300000,0,Washington,PST-8, ,119732,Z,567,SEW,0,0,Fire Department/Rescue, , , , , , , , , , , , ,A wildfire started 10 miles NE of Darrington on the Sauk-Suiattle Indian Reservation on July 30th. No structures were lost thanks to fire suppression efforts. The fire burned 216 acres and was permitted to burn itself out by early September after moving into more isolated areas.,A wildfire started 10 miles NE of Darrington on the Sauk-Suiattle Indian Reservation on July 30th. No structures were lost thanks to fire suppression efforts. The fire burned 216 acres and was permitted to burn itself out by early September after moving into more isolated areas.,364
717507,EAST SLOPES NORTHERN CASCADES (ZONE), ,8/1/17,0,0:00,2017-08-01  0:00:00 | Washington,Wildfire, , ,0,0,0,0,Washington,PST-8, ,119593,Z,42,OTX,0,0,Park/Forest Service, , , , , , , , , , , , ,"The Diamond Creek wildfire was first reported on July 23rd, and the cause remains unknown. The fire spread aggressively through the month of August eventually consuming 128,272 acres of forest land in the Pasayten Wilderness of northern Okanogan County. The fire crossed the international border into Canada on August 29th. The fire originated and spread through a remote region of wilderness and no structures were lost or injuries reported. The fire continued to burn through the month of September.","A number of wildfires burned in the northern Cascades of eastern Washington during the month of August. The largest was the Diamond Creek Fire in northern Okanogan County which burned 128,272 acres and eventually crossed the international border into Canada. The Jack Creek wildfire burned 4,400 acres of unpopulated wilderness southwest of Leavenworth and the Uno fire began late in the month in wilderness near Manson and continued into the month of September.  All of these fires impacted mainly remote wilderness areas and no structures were lost or injuries reported.",365
706935,WESTERN WHATCOM COUNTY (ZONE), ,8/1/17,2000,20:00,2017-08-01  20:00:00 | Washington,Heat, , ,0,5,0,0,Washington,PST-8, ,117547,Z,503,SEW,0,0,Newspaper, , , , , , , , , , , , ,"The heat wave resulted in 1 fatality due to heat-related causes, plus five other berry pickers treated for dehydration.",An extended period of unseasonably hot weather impacted Western Washington from the 1st through the 10th of the month. A male berry picker at a farm 1 mile east of Sumas in Whatcom County fell ill on the 3rd and later died. At least 5 other pickers were treated for dehydration.,366
717517,WENATCHEE AREA (ZONE), ,8/2/17,0,0:00,2017-08-02  0:00:00 | Washington,Dense Smoke, , ,0,0,0,0,Washington,PST-8, ,119599,Z,41,OTX,0,0,Broadcast Media, , , , , , , , , , , , ,Unhealthy air quality was reported in the Wenatchee area due to smoke from area wildfires.,During the month of August Eastern Washington was fumigated by dense smoke palls from numerous wildfires around the region. During the second week of August smoke from wildfires in British Columbia caused air quality to drop into unhealthy levels at numerous recording sites in eastern Washington.  A cold front brought relief to the region on August 14th. During the last week of August another round of dense and widespread smoke infiltrated the region from fires in Oregon.,367
